timestamps,TP9,AF7,AF8,TP10,Right AUX
1742814744.579,-991.699,-981.445,-597.656,-967.285,0.000
1742814744.583,-978.516,-987.305,-406.738,-956.543,0.000
1742814744.587,-967.773,-994.141,-242.188,-977.051,0.000
1742814744.591,-966.797,-985.840,-429.688,-968.262,0.000
1742814744.594,-955.078,-973.145,-685.059,-949.707,0.000
1742814744.598,-958.008,-970.215,-614.258,-951.660,0.000
1742814744.602,-962.891,-970.215,-424.316,-932.617,0.000
1742814744.606,0.000,-965.820,-367.188,-924.316,0.000
1742814744.610,0.000,-963.379,-476.562,-937.500,0.000
1742814744.614,0.000,-961.914,-634.277,-943.848,0.000
1742814744.618,0.000,-968.262,-661.133,-952.148,0.000
1742814744.622,0.000,-972.168,-473.145,-944.824,0.000
1742814744.626,0.000,-969.238,-282.715,-921.875,0.000
1742814744.630,0.000,-970.703,-341.309,-955.566,0.000
1742814744.634,0.000,-965.332,-561.523,-987.793,0.000
1742814744.637,0.000,-955.078,-687.012,-955.566,0.000
1742814744.641,0.000,-954.102,-502.930,-952.637,0.000
1742814744.645,0.000,-973.145,-306.641,-986.328,0.000
1742814744.649,0.000,-974.121,-408.203,-983.887,0.000
1742814744.653,-976.562,-969.727,-594.238,-979.492,0.000
1742814744.657,-966.309,-974.609,-359.375,-973.633,0.000
1742814744.661,-962.402,-968.262,-324.219,-963.867,0.000
1742814744.665,-951.660,-967.773,-535.645,-952.637,0.000
1742814744.669,-955.566,-972.656,-662.109,-948.730,0.000
1742814744.673,-959.961,-974.121,-566.895,-941.406,0.000
1742814744.677,-955.566,-973.633,-375.000,-948.242,0.000
1742814744.681,-953.613,-973.633,-342.773,-944.824,0.000
1742814744.685,-954.102,-978.516,-527.832,-940.430,0.000
1742814744.688,-963.867,-982.422,-608.398,-970.703,0.000
1742814744.692,-975.586,-983.887,-555.664,-981.445,0.000
1742814744.696,-975.098,-989.746,-440.430,-954.590,0.000
1742814744.700,0.000,-988.281,0.000,0.000,0.000
1742814744.704,0.000,-985.352,0.000,0.000,0.000
1742814744.708,0.000,-983.398,0.000,0.000,0.000
1742814744.712,0.000,-970.215,0.000,0.000,0.000
1742814744.716,0.000,-967.773,0.000,0.000,0.000
1742814744.720,0.000,-966.797,0.000,0.000,0.000
1742814744.724,0.000,-972.656,0.000,0.000,0.000
1742814744.728,0.000,-977.539,0.000,0.000,0.000
1742814744.731,0.000,-976.074,0.000,0.000,0.000
1742814744.735,0.000,-974.121,0.000,0.000,0.000
1742814744.739,0.000,-965.332,0.000,0.000,0.000
1742814744.743,0.000,-958.008,0.000,0.000,0.000
1742814744.747,-970.703,-961.426,-323.730,-953.613,0.000
1742814744.751,-976.074,-965.332,-453.125,-971.680,0.000
1742814744.755,-977.539,-964.844,-661.621,-976.562,0.000
1742814744.759,-981.445,-970.703,-654.785,-975.098,0.000
1742814744.763,-977.539,-969.238,-455.078,-972.656,0.000
1742814744.767,-972.168,-973.145,-285.645,-975.098,0.000
1742814744.771,-967.285,-976.074,-412.598,-964.844,0.000
1742814744.774,-974.609,-962.891,-632.324,-968.750,0.000
1742814744.778,-985.352,-960.938,-624.023,-967.773,0.000
1742814744.782,-976.074,-967.773,-439.453,-961.914,0.000
1742814744.786,-961.426,-960.938,-344.727,-958.008,0.000
1742814744.790,-949.219,-958.496,-441.406,-947.754,0.000
1742814744.794,-945.312,-968.750,-603.027,-957.031,0.000
1742814744.798,-944.824,-970.215,-653.320,-956.543,0.000
1742814744.802,-951.660,-968.262,-507.812,-950.195,0.000
1742814744.806,-953.125,-961.914,-341.797,-938.477,0.000
1742814744.810,-946.289,-964.355,-386.230,-940.430,0.000
1742814744.814,-946.289,-972.656,-568.359,-948.730,0.000
1742814744.817,-953.125,-974.121,-660.645,-947.266,0.000
1742814744.821,-951.660,-972.168,-543.945,-942.871,0.000
1742814744.825,-953.125,-983.887,-251.465,-967.285,0.000
1742814744.829,-949.219,-983.887,-251.953,-981.934,0.000
1742814744.833,-937.500,-973.145,-590.332,-959.473,0.000
1742814744.837,-949.219,-973.145,-672.363,-966.797,0.000
1742814744.841,-956.543,-966.797,-534.668,-951.172,0.000
1742814744.845,-956.055,-970.703,-357.422,-950.195,0.000
1742814744.849,-958.984,-974.609,-364.258,-971.680,0.000
1742814744.853,-959.961,-975.098,-544.434,-956.055,0.000
1742814744.857,-970.703,-973.145,-648.438,-954.102,0.000
1742814744.860,-972.168,-971.680,-547.852,-958.008,0.000
1742814744.864,-961.914,-977.051,-356.445,-937.012,0.000
1742814744.868,-949.707,-980.469,-303.223,-921.387,0.000
1742814744.872,-940.918,-972.168,-481.445,-955.078,0.000
1742814744.876,-945.801,-964.844,-679.199,-962.891,0.000
1742814744.880,-951.172,-962.402,-618.164,-934.082,0.000
1742814744.884,-953.613,-967.773,-352.539,-944.336,0.000
1742814744.888,-956.543,-971.680,-304.199,-945.312,0.000
1742814744.892,-959.473,-966.309,-524.902,-947.754,0.000
1742814744.896,-971.191,-966.309,-674.316,-958.496,0.000
1742814744.900,-977.051,-965.332,-620.605,-953.125,0.000
1742814744.903,-964.355,-966.797,-416.016,-944.824,0.000
1742814744.907,-946.289,-966.797,-291.016,-938.965,0.000
1742814744.911,-931.641,-954.590,-446.289,-926.758,0.000
1742814744.915,-933.594,-950.684,-599.121,-953.125,0.000
1742814744.919,-951.172,-960.449,-583.496,-976.562,0.000
