timestamps,TP9,AF7,AF8,TP10,Right AUX
1742814674.921,-697.754,-763.184,-88.867,-686.523,0.000
1742814674.925,-715.332,-762.695,-547.852,-691.406,0.000
1742814674.929,-726.074,-763.184,-465.332,-678.223,0.000
1742814674.933,-720.703,-766.113,21.484,-678.223,0.000
1742814674.937,-729.980,-779.785,323.730,-690.430,0.000
1742814674.941,-745.117,-779.785,0.000,-705.566,0.000
1742814674.944,-758.301,-769.531,-554.688,-725.098,0.000
1742814674.948,-775.391,-771.484,-564.453,-744.629,0.000
1742814674.952,-773.438,-767.578,-35.156,-745.117,0.000
1742814674.956,-767.090,-760.254,348.633,-741.699,0.000
1742814674.960,-760.742,-756.348,6.348,-757.324,0.000
1742814674.964,-753.906,-748.047,-560.547,-756.836,0.000
1742814674.968,-746.582,-741.699,-578.613,-752.441,0.000
1742814674.972,-736.328,-750.000,-62.012,-733.398,0.000
1742814674.976,-722.656,-750.488,340.332,-719.727,0.000
1742814674.980,-708.008,-731.445,38.086,-733.398,0.000
1742814674.983,-695.801,-717.285,-507.324,-728.516,0.000
1742814674.987,-686.035,-714.844,-552.734,-688.477,0.000
1742814674.991,-675.781,-719.238,-214.844,-693.359,0.000
1742814674.995,-655.762,-721.680,241.211,-697.754,0.000
1742814674.999,-639.160,-720.215,192.871,-681.641,0.000
1742814675.003,-639.648,-724.609,-412.598,-687.500,0.000
1742814675.007,-639.160,-730.469,-651.367,-698.730,0.000
1742814675.011,-639.160,-732.422,-287.598,-692.871,0.000
1742814675.015,-632.812,-735.840,262.207,-671.875,0.000
1742814675.019,-631.836,-742.676,243.164,-662.598,0.000
1742814675.023,-642.090,-739.258,-382.812,-680.176,0.000
1742814675.026,-655.273,-729.004,-640.137,-687.500,0.000
1742814675.030,-665.527,-734.863,-289.062,-664.062,0.000
1742814675.034,-657.715,-743.164,237.793,-650.879,0.000
1742814675.038,-665.039,-739.258,229.980,-669.922,0.000
1742814675.042,-681.152,-734.375,-324.707,-682.129,0.000
1742814675.046,-692.383,-735.352,-608.887,-695.801,0.000
1742814675.050,-695.312,-732.422,-350.098,-700.684,0.000
1742814675.054,-691.895,-734.863,175.293,-690.918,0.000
1742814675.058,-704.590,-750.000,322.266,-693.848,0.000
1742814675.062,-716.797,-754.395,-88.379,-710.938,0.000
1742814675.066,-727.539,-754.883,-552.246,-721.680,0.000
1742814675.069,-731.445,-755.859,-407.715,-715.332,0.000
1742814675.073,-737.793,-762.207,169.434,-717.285,0.000
1742814675.077,-737.305,-762.207,411.621,-709.473,0.000
1742814675.081,-742.676,-751.465,-72.754,-728.516,0.000
1742814675.085,-757.324,-748.047,-586.426,-750.977,0.000
1742814675.089,-757.812,-746.094,-458.984,-742.188,0.000
1742814675.093,0.000,-746.094,0.000,-732.910,0.000
1742814675.097,0.000,-749.023,0.000,-734.375,0.000
1742814675.101,0.000,-743.652,0.000,-739.746,0.000
1742814675.105,0.000,-727.051,0.000,-733.887,0.000
1742814675.109,0.000,-719.727,0.000,-727.051,0.000
1742814675.112,0.000,-722.168,0.000,-711.914,0.000
1742814675.116,0.000,-724.609,0.000,-712.891,0.000
1742814675.120,0.000,-720.703,0.000,-711.914,0.000
1742814675.124,0.000,-715.332,0.000,-708.496,0.000
1742814675.128,0.000,-709.473,0.000,-730.469,0.000
1742814675.132,0.000,-708.008,0.000,-731.934,0.000
1742814675.136,0.000,-714.844,0.000,-728.516,0.000
1742814675.140,-702.637,-714.355,158.691,-731.445,0.000
1742814675.144,-713.867,-709.961,-429.199,-736.328,0.000
1742814675.148,-719.727,-707.031,-574.707,-741.211,0.000
1742814675.151,-709.961,-705.078,-54.688,-715.332,0.000
1742814675.155,-711.914,-713.867,361.816,-711.426,0.000
1742814675.159,-724.609,-722.168,211.914,-729.492,0.000
1742814675.163,-731.445,-716.309,-313.965,-724.121,0.000
1742814675.167,-731.445,-713.867,-513.672,-709.473,0.000
1742814675.171,-725.098,-712.891,-199.707,-709.473,0.000
1742814675.175,-718.750,-713.379,276.855,-712.891,0.000
1742814675.179,-720.215,-718.750,294.434,-711.914,0.000
1742814675.183,-733.887,-716.309,-242.188,-722.656,0.000
1742814675.187,-746.094,-720.703,-571.289,-730.469,0.000
1742814675.191,-747.070,-732.422,-253.418,-725.098,0.000
1742814675.194,-750.977,-739.258,310.059,-728.516,0.000
1742814675.198,-750.000,-743.652,306.641,-736.328,0.000
1742814675.202,-747.559,-738.770,-261.719,-745.605,0.000
1742814675.206,-755.859,-732.910,-587.891,-757.812,0.000
1742814675.210,-753.906,-739.746,-275.879,-746.582,0.000
1742814675.214,-744.629,-748.535,281.250,-723.145,0.000
1742814675.218,-737.305,-749.023,320.312,-732.910,0.000
1742814675.222,-736.328,-735.352,-132.812,-737.305,0.000
1742814675.226,-732.910,-724.121,-560.059,-727.051,0.000
1742814675.230,-719.238,-719.727,-370.117,-716.309,0.000
1742814675.234,-713.867,-722.168,179.199,-705.566,0.000
1742814675.237,-715.332,-735.352,336.914,-703.613,0.000
1742814675.241,-714.355,-732.910,-24.414,-710.449,0.000
1742814675.245,-719.727,-721.191,-564.453,-725.098,0.000
1742814675.249,-722.168,-725.098,-472.168,-731.445,0.000
1742814675.253,-707.031,-729.004,145.508,-712.402,0.000
1742814675.257,-702.148,-729.004,431.152,-693.359,0.000
1742814675.261,-708.008,-729.492,-2.441,-724.121,0.000
1742814675.265,-720.215,-724.121,-568.359,-766.602,0.000
1742814675.269,-723.633,-720.703,-499.512,-753.906,0.000
1742814675.273,-717.285,-723.145,40.527,-728.516,0.000
1742814675.276,-710.938,-720.703,335.449,-729.980,0.000
1742814675.280,-705.078,-725.098,66.895,-738.281,0.000
1742814675.284,-704.102,-723.145,-448.730,-737.305,0.000
1742814675.288,-701.172,-715.332,-557.129,-723.633,0.000
1742814675.292,-692.383,-718.262,-75.684,-705.078,0.000
1742814675.296,-683.594,-715.820,334.473,-689.453,0.000
1742814675.300,-682.129,-717.285,150.879,-687.988,0.000
1742814675.304,-695.801,-719.238,-410.156,-700.684,0.000
1742814675.308,-696.777,-712.891,-604.492,-699.219,0.000
1742814675.312,-691.895,-722.168,-111.816,-694.336,0.000
1742814675.316,-685.059,-729.492,340.332,-696.289,0.000
1742814675.319,-684.570,-731.934,152.832,-701.172,0.000
1742814675.323,-696.289,-730.469,-428.711,-703.125,0.000
1742814675.327,-699.219,-730.957,0.000,-706.055,0.000
1742814675.331,-702.148,-741.211,0.000,-706.055,0.000
1742814675.335,-692.871,-740.234,0.000,-699.707,0.000
1742814675.339,-686.035,-732.422,0.000,-710.938,0.000
1742814675.343,-701.660,-729.980,0.000,-736.816,0.000
1742814675.347,-698.242,-727.539,0.000,-732.422,0.000
