timestamps,TP9,AF7,AF8,TP10,Right AUX
1742814843.700,-971.680,-988.770,-390.137,-970.215,0.000
1742814843.704,-1000.000,-983.398,-518.555,-1000.000,0.000
1742814843.707,-842.285,-990.723,-511.230,-841.309,0.000
1742814843.711,-377.441,-1000.000,-428.223,-366.699,0.000
1742814843.715,-580.078,-1000.000,-383.301,-554.688,0.000
1742814843.719,-985.352,-990.234,-499.512,-973.633,0.000
1742814843.723,-1000.000,-982.422,-536.621,-1000.000,0.000
1742814843.727,-744.141,-995.605,-433.105,-728.516,0.000
1742814843.731,-633.301,-1000.000,-467.285,-606.445,0.000
1742814843.735,-914.551,-1000.000,-606.445,-899.902,0.000
1742814843.739,-1000.000,-1000.000,-677.246,-1000.000,0.000
1742814843.743,-1000.000,-996.582,-452.637,-1000.000,0.000
1742814843.747,-771.484,-995.605,-424.805,-781.250,0.000
1742814843.750,-540.527,-1000.000,-475.098,-556.641,0.000
1742814843.754,-657.715,-1000.000,-423.828,-665.527,0.000
1742814843.758,-885.742,-993.164,-395.508,-884.277,0.000
1742814843.762,-1000.000,-980.469,-453.613,-1000.000,0.000
1742814843.766,-950.195,-983.887,-498.535,-948.730,0.000
1742814843.770,-487.793,-999.023,-426.758,-484.863,0.000
1742814843.774,-461.914,-1000.000,-420.410,-448.730,0.000
1742814843.778,-938.965,-999.512,-498.535,-928.711,0.000
1742814843.782,-1000.000,-1000.000,-625.977,-1000.000,0.000
1742814843.786,-999.512,-997.070,-599.609,-996.582,0.000
1742814843.789,-584.473,-999.023,-448.242,-577.637,0.000
1742814843.793,-446.777,-1000.000,-458.984,-433.594,0.000
1742814843.797,-934.570,-990.234,-482.910,-925.293,0.000
1742814843.801,-1000.000,-977.539,-426.758,-1000.000,0.000
1742814843.805,-855.469,-986.328,-417.480,-848.633,0.000
1742814843.809,-622.070,-1000.000,-503.906,-604.004,0.000
1742814843.813,-637.207,-1000.000,-532.715,-620.605,0.000
1742814843.817,-819.824,-997.559,-413.574,-809.570,0.000
1742814843.821,-1000.000,-983.887,-423.828,-1000.000,0.000
1742814843.825,-1000.000,-988.281,-608.398,-1000.000,0.000
1742814843.829,-907.715,-1000.000,-654.297,-906.738,0.000
1742814843.832,-722.168,-1000.000,-474.121,-717.285,0.000
1742814843.836,-842.285,-998.047,-385.254,-834.961,0.000
1742814843.840,-1000.000,-989.258,-539.062,-1000.000,0.000
1742814843.844,-1000.000,-993.652,-582.520,-1000.000,0.000
1742814843.848,-604.004,-1000.000,-390.137,-595.215,0.000
1742814843.852,-310.059,-1000.000,-440.918,-292.480,0.000
1742814843.856,-757.324,-996.582,-469.727,-744.629,0.000
1742814843.860,-1000.000,-982.422,-417.969,-1000.000,0.000
1742814843.864,-958.496,-982.422,-402.832,-958.496,0.000
1742814843.868,-652.344,-997.070,-458.496,-650.879,0.000
1742814843.872,-705.566,-1000.000,-532.227,-714.844,0.000
1742814843.875,-995.605,-999.023,-473.633,-1000.000,0.000
1742814843.879,-979.492,-989.258,-399.902,-978.027,0.000
1742814843.883,-1000.000,-978.516,-463.379,-1000.000,0.000
1742814843.887,-974.121,-985.352,-545.410,-972.168,0.000
1742814843.891,-515.137,-999.512,-447.266,-505.859,0.000
1742814843.895,-551.758,-1000.000,-401.855,-520.020,0.000
