timestamps,TP9,AF7,AF8,TP10,Right AUX
1742813956.596,-31.738,-64.941,187.500,-3.418,0.000
1742813956.600,-23.438,-56.641,99.609,1.465,0.000
1742813956.604,-23.926,-48.340,141.602,-14.648,0.000
1742813956.608,-34.668,-48.828,132.324,-15.137,0.000
1742813956.612,-36.133,-50.781,54.688,-19.043,0.000
1742813956.616,-35.156,-55.176,39.062,-36.133,0.000
1742813956.620,-35.645,-62.988,128.418,-28.320,0.000
1742813956.624,-38.086,-66.895,142.090,-34.180,0.000
1742813956.627,-36.621,-61.523,15.625,-40.039,0.000
1742813956.631,-35.156,-62.012,-215.820,-21.484,0.000
1742813956.635,-31.250,-62.500,-43.945,-5.859,0.000
1742813956.639,-19.531,-58.594,244.141,-0.977,0.000
1742813956.643,-21.484,-56.152,88.867,-2.930,0.000
1742813956.647,-30.273,-57.617,39.062,-7.812,0.000
1742813956.651,-32.715,-59.570,132.812,-13.672,0.000
1742813956.655,-39.062,-65.430,175.293,-16.602,0.000
1742813956.659,-36.133,-72.754,103.027,-13.184,0.000
1742813956.663,-26.367,-62.500,77.637,-7.324,0.000
1742813956.666,-30.762,-48.828,-0.977,-12.207,0.000
1742813956.670,-34.668,-45.410,-54.199,-34.180,0.000
1742813956.674,-36.133,-56.152,51.270,-47.363,0.000
1742813956.678,-38.574,-56.641,60.059,-38.086,0.000
1742813956.682,-25.879,-51.270,167.480,-39.551,0.000
1742813956.686,-23.926,-50.293,169.922,-54.199,0.000
1742813956.690,-42.480,-52.734,-44.434,-47.363,0.000
1742813956.694,-50.781,-43.457,-47.852,-37.598,0.000
1742813956.698,-41.504,-41.992,183.594,-40.527,0.000
1742813956.702,0.000,-46.875,0.000,-29.297,0.000
1742813956.706,0.000,-32.715,0.000,-27.344,0.000
1742813956.709,0.000,-30.273,0.000,-26.855,0.000
1742813956.713,0.000,-39.062,0.000,-49.805,0.000
1742813956.717,0.000,-38.086,0.000,-41.992,0.000
1742813956.721,0.000,-37.598,0.000,-11.719,0.000
1742813956.725,0.000,-35.156,0.000,-17.578,0.000
1742813956.729,0.000,-31.250,0.000,-23.926,0.000
1742813956.733,0.000,-35.156,0.000,-32.715,0.000
1742813956.737,0.000,-20.508,0.000,-20.020,0.000
1742813956.741,0.000,-17.090,0.000,-29.297,0.000
1742813956.745,0.000,-25.879,0.000,-36.133,0.000
1742813956.749,-24.414,-25.879,51.758,-20.996,0.000
1742813956.752,-33.203,-26.855,52.246,-7.324,0.000
1742813956.756,-33.691,-33.691,161.133,-10.254,0.000
1742813956.760,-25.391,-32.715,112.305,-17.578,0.000
1742813956.764,-21.973,-30.762,57.129,-6.836,0.000
1742813956.768,-19.043,-20.020,7.324,-3.418,0.000
1742813956.772,-20.020,-13.184,113.770,2.441,0.000
1742813956.776,-29.297,-26.367,209.473,-20.508,0.000
1742813956.780,-25.879,-29.785,49.805,-26.367,0.000
1742813956.784,-23.438,-31.250,-9.277,-44.922,0.000
1742813956.788,-27.832,-31.250,141.602,-41.992,0.000
1742813956.791,-36.621,-33.691,154.297,-37.598,0.000
1742813956.795,-32.715,-36.133,-73.242,-30.273,0.000
1742813956.799,-28.809,-38.574,-38.574,-15.137,0.000
